Date,Open,High,Low,Close,Volume
2017-09-12,674.2811499245672,676.3981064069883,661.8283634675195,671.3816557247071,23809511
2017-09-13,654.3669323426758,669.0229167473684,653.5005201032485,656.7123441302463,19060608
2017-09-14,654.7984183608567,666.645572068728,645.1130246388025,663.6670258821583,11876252
2017-09-15,653.8610541057361,657.6551164408044,641.3877183248459,651.9158453176301,17602595
2017-09-18,678.1423414653162,684.0598752896565,662.281393654818,670.0533910732084,16481330
2017-09-19,647.8556454813006,655.5165991290994,635.5981977796142,650.1334132639054,9606436
2017-09-20,661.9707243739517,678.4007244125064,661.0382689883918,667.6524579213467,18491076
2017-09-21,669.6117145269234,677.2535638377665,663.7058982857313,670.7672315678611,18786228
2017-09-22,661.7115497175315,673.6475795325258,655.4796097253578,670.8003026206287,17754463
2017-09-25,672.7299772574124,676.8181492660225,661.2995315406089,666.3235247495317,18588923
2017-09-26,677.8846149509226,685.1197820564735,664.2255742728466,671.3123167752045,15678515
2017-09-27,673.7142474364849,676.2754559791173,658.9108599741598,671.9403156612278,13297291
2017-09-28,681.0538906711272,692.7024633579207,675.3561355834702,684.0685213577967,6033587
2017-09-29,692.4386575824764,700.5742570441632,681.8796224906604,686.2667172206096,21780742
2017-10-02,689.973447500529,700.0328077502763,680.5208786216992,688.8433237429042,11403024
2017-10-03,692.8283665416884,705.864893690696,682.2694309202262,686.119511056295,24924414
2017-10-04,689.2702585532567,701.9065376185449,675.7925269348186,686.562617770315,13459498
2017-10-05,696.6560372215067,709.8753897876469,679.8512339084347,690.7623395200435,4799888
2017-10-06,676.0718606145157,679.8913937261531,662.6644578092183,674.0786842310528,10291514
2017-10-09,659.7542939615656,663.7729881907699,651.2222857442741,661.4580564259118,17737858
2017-10-10,679.0271188676393,683.6059734502463,667.2079614789086,669.824813856202,3069077
2017-10-11,673.3758282550159,685.5010497551067,669.6747484208119,672.5462997313139,6927653
2017-10-12,673.8167154227764,686.935263848435,663.1507888581859,671.6990594997676,24880753
2017-10-13,667.24988713941,684.5516616086524,661.3735881884178,672.8923389215608,15283761
2017-10-16,679.9634662926826,682.0647823481938,673.1392291617713,677.4099534302505,12974020
2017-10-17,674.3871224112946,687.2012411184712,662.5667027470897,672.9414896618675,22358813
2017-10-18,659.7967755504366,672.1186267872639,648.708680019335,666.0945987765137,21354262
2017-10-19,660.2107583248044,669.8379152279473,659.2005195823291,669.0505126739272,15803510
2017-10-20,662.3024277579142,668.5317007075984,654.7775993064625,660.2353763161948,22587220
2017-10-23,670.5316608236294,671.7891183847028,664.3686968905765,665.2688730576881,21071351
2017-10-24,649.7324571353754,657.0963172163669,640.457749832957,649.2766382321075,3604313
2017-10-25,654.8615087651896,665.1811553195118,650.5116581852272,660.273653875762,17031541
2017-10-26,669.2715522855116,675.961097963138,655.4424175763777,665.9447193544559,14020116
2017-10-27,661.0675700687557,677.9705094399446,651.1269669553668,669.5011611769484,16438163
2017-10-30,679.1868590113863,692.2855639246844,672.2089885146198,680.3741042411583,2509590
2017-10-31,691.3387932690954,707.8733091693109,681.7103411784313,698.3918506468366,3602243
2017-11-01,703.3442096139887,716.6317834213847,691.5173428920496,710.0658552270382,13572116
2017-11-02,685.3477001684204,702.9817725929328,675.0638751710658,691.5238249783399,17628308
2017-11-03,676.979484420634,691.655404236076,663.8997123956542,679.2882413399386,11171342
2017-11-06,664.8657507385793,676.1481468901892,660.4670313825085,673.9406950099573,18535056
2017-11-07,673.1450201925361,682.7147957792314,665.9761714530372,675.2153633601616,23495858
2017-11-08,681.7105048849057,686.0773564325051,669.061987831268,681.4711562592428,3850170
2017-11-09,674.7364326637252,676.3534623331773,663.4428196666836,675.0747608611664,9651922
2017-11-10,675.5944998045491,687.268521175129,663.3987734382472,677.9785959354508,17348529
2017-11-13,678.1437734557231,689.9384872115958,665.7008860352768,671.3135619312964,17727877
2017-11-14,659.0746251983174,668.8907659474814,647.0728742360174,666.1627293565294,3584492
2017-11-15,653.2176128427795,663.9538057470276,649.4037755732213,653.1059955172234,12658864
2017-11-16,636.566078178062,656.1451895096917,624.0828311684612,645.0411169860613,12786420
2017-11-17,624.787439545359,644.5587883218197,615.2520210957165,632.9302964442461,11831876
2017-11-20,625.9989267575405,629.7802211242982,622.6926478576729,624.6147956794282,16968448
2017-11-21,636.6820115067502,648.25377597946,631.3899135831713,635.42352170556,10892812
2017-11-22,634.4421269100949,638.9419662795857,615.6507751182231,627.3276012064442,21278506
2017-11-23,654.172894661038,661.6922341404758,650.1666211754532,653.0390815011534,11239238
2017-11-24,667.9389910628357,669.2479123269666,651.8458553632173,658.8509781565951,24749058
2017-11-27,652.7075490279376,662.879270299334,650.1547298575936,661.6659465372556,10662841
2017-11-28,646.2504851678414,663.7466565347648,640.7018145077501,654.1392537606932,19334104
2017-11-29,652.9372232787515,668.2445586450663,648.3371679800065,661.9919653701019,6371552
2017-11-30,651.0632065586212,661.1268153536555,650.3317563484611,657.2689390791692,16426087
2017-12-01,660.2742182337053,663.3232697742898,649.17968059396,659.4577414092261,21739152
2017-12-04,688.7658166902447,698.2219627091814,680.1853138431535,685.7709415326912,6084396
2017-12-05,676.4621842801357,686.5025153849311,668.8493508413258,685.8114716268245,10736717
2017-12-06,708.0104615789104,719.5594802355125,685.213410823145,698.6629613022862,21692215
2017-12-07,699.4485667088105,701.2012047204958,678.6852257178031,692.3417058917936,11904053
2017-12-08,688.78832922196,696.231280537377,676.5729044428235,693.0168585826726,21904726
2017-12-11,703.4271405123213,718.4051818286797,698.0337838946417,712.4643042758115,13606231
2017-12-12,699.832588395345,714.0510241772133,693.3774016527159,706.832626002766,16389349
2017-12-13,718.9717754976666,732.7407359228083,712.1524444375661,727.1093415479286,22391989
2017-12-14,727.6022202100634,741.1394669832309,713.4905777776031,735.919201216775,19884442
2017-12-15,731.2210828419727,745.3441824170353,722.714337887517,730.8141285121939,14510821
2017-12-18,733.2095727013841,748.5882860111911,731.4262849697816,738.8429373651957,3516660
2017-12-19,747.534714824062,751.8146507275312,738.2310812957693,750.7296765658906,11089580
2017-12-20,770.0018892100809,777.0653800809918,752.6911003501025,758.8579389580509,5917342
2017-12-21,746.2260763337001,759.3784342766219,738.275811834961,742.1225634469321,5449808
2017-12-22,745.0433016489725,750.0557052867138,731.3881684696408,735.1413737185918,12855716
2017-12-25,725.6489676375766,735.5659934516225,718.2954743432178,733.5146679327654,17711426
2017-12-26,731.2014024033941,745.1032598133752,728.4967520031115,733.7959697542234,15693188
2017-12-27,742.9462478918422,752.2436724892759,732.4094251101487,741.7283639646785,4120910
2017-12-28,735.360897618966,753.6336645366098,733.0703742290953,744.8180446010821,6938291
2017-12-29,720.1430291146808,732.491601073859,709.0271289987778,731.0164430561305,23866544
2018-01-01,739.3852838059,742.0984441941158,724.82808026505,735.6240161324636,23509125
2018-01-02,745.9631316973923,755.5326738765633,728.6964621751457,742.8028136142269,22922746
2018-01-03,747.4798287522307,753.1946487675987,743.8291783009893,749.4857040987586,2200073
2018-01-04,761.8490779764331,770.1466756512714,752.6490262134979,762.0858410672479,21843295
2018-01-05,770.1173639360247,780.8410827755158,758.0675036293527,772.0758965698984,19851414
2018-01-08,766.7492903690884,782.8248599852883,754.791080148369,777.8569701782003,12994671
2018-01-09,773.6650190600278,792.2932067749144,771.4419691303519,777.5050010444229,19308304
2018-01-10,751.2514564345977,771.5018019036902,748.1295674580912,758.6004225598282,12207341
2018-01-11,754.7407657685201,775.193363594056,747.5836246146788,763.9442112519648,9899859
2018-01-12,777.2886620238099,779.2178018991149,760.4228914502152,766.7825048740646,14816171
2018-01-15,772.662504115857,774.9932176631152,761.9015622206405,770.3662028928208,17338024
2018-01-16,761.2614020800744,769.1502364293236,746.5799201357717,756.0749633285038,3658027
2018-01-17,740.1456446467556,747.2851426583667,738.2168700555828,744.2682115443226,3800917
2018-01-18,754.0472585648707,771.2892493595085,740.765953773451,756.4721953307425,2278833
2018-01-19,750.5069126826378,759.5121423223084,741.463671386151,756.4772430368221,19645107
2018-01-22,755.4186479159608,772.5111252248851,745.255756280097,764.6642259127859,4135621
2018-01-23,758.0772990372734,771.5088808403559,750.0908513544357,765.4478351857773,7899198
2018-01-24,773.087848483642,783.2526719174462,757.5863175981758,766.2487554752964,5921046
2018-01-25,781.634104725613,784.3320647311851,769.6082544506733,777.4928867077575,8266283
2018-01-26,773.0278556550346,780.1211686375217,758.554419425304,771.9410658586014,9137900
2018-01-29,772.9391717513817,778.3280337614476,765.0163044926018,773.5172241231613,3530732
2018-01-30,778.3583795802261,792.2655258858597,756.7855329419158,768.6176659861374,16861918
2018-01-31,754.2756096947207,765.4226795818437,741.8317936730608,764.0694144425969,10857343
2018-02-01,755.975640743752,774.9567214455121,741.7873766405681,760.9844216411526,17960619
2018-02-02,760.5372982593215,776.8319668488052,756.3470409085271,763.976617390142,10316851
2018-02-05,765.3791132652414,770.471826189087,749.9334612418276,758.9487120721963,3597506
2018-02-06,785.1316540641585,797.691030185859,767.4377496697399,773.6998987121515,11778331
2018-02-07,757.8396210840771,764.9985033296178,753.1594108706694,763.781754964663,22570946
2018-02-08,770.6568650577777,785.5848318273435,756.693530592545,762.0990867326814,4621645
2018-02-09,765.0432621086375,773.4627957118333,749.1509211942863,757.5295666159398,11267985
2018-02-12,768.0290380936477,779.6629439095926,758.3288866790808,774.4260123004693,22801202
2018-02-13,774.8268420717999,783.30511295948,764.8650779914809,777.1739248844367,24767100
2018-02-14,787.5292130613631,791.4550651874152,781.3557141821126,789.6690692985086,23894715
2018-02-15,783.6297836073329,799.1438045573551,764.3582074193819,772.5463545826449,12472521
2018-02-16,768.6746759716216,777.460016012436,765.702605108202,776.1045130362088,7700366
2018-02-19,793.9893362762369,804.6631217810974,784.2665388650714,786.9268728753207,7338578
2018-02-20,784.4487750383422,795.7904288129766,771.3019212499238,788.3703012345692,10100424
2018-02-21,806.9941038764747,822.3507240502212,787.488842475621,801.4432196790568,12412739
2018-02-22,793.7959954600169,800.2202544564192,787.4278604326281,795.7054257965958,7150606
2018-02-23,814.9154346934613,823.9688596712128,801.3972038649165,813.0042301268968,23676210
2018-02-26,849.9242971914256,858.5635804585537,824.9936238777755,841.5272411519715,20961455
2018-02-27,845.0938020526982,857.2246692899644,834.842755291809,837.4520795054076,17938631
2018-02-28,841.5081063040234,843.4370064788194,819.2994724136004,832.3582455585312,23708912
2018-03-01,839.7606901255031,854.9881026162653,837.792570189212,851.0037088083016,17770356
2018-03-02,876.6998225185497,881.1505921952566,866.126144376607,871.6776373487934,7401396
2018-03-05,856.0179023614587,878.3661421902169,851.3016000868204,865.3641630342064,10282270
2018-03-06,858.2561975624982,864.381660045804,844.3762795806074,860.4291623326145,6417327
2018-03-07,858.5582423654844,868.7719461433788,843.9771736560242,857.308584405613,21443694
2018-03-08,838.0813124733261,844.81184348965,829.6201167260825,840.5338350899834,9937115
2018-03-09,829.9437952739637,844.360644411571,815.5789041892746,829.4557847356688,9123056
2018-03-12,829.6368161128245,845.3182160012987,805.854786872062,817.4601026914389,19510658
2018-03-13,799.6877234544518,817.3096402290553,788.5782913315188,808.5359206068099,13602026
2018-03-14,812.8565972599807,819.1106092724926,794.8808345255233,808.6003824988578,15483397
2018-03-15,809.3931479382767,816.3489766532318,796.3606829885786,811.9263345630957,22458462
2018-03-16,822.1445388931548,832.9144429921618,818.0194163355751,831.2968730918657,15452645
2018-03-19,810.9583348997076,824.3459675436636,797.3153567660233,819.346722331149,16817038
2018-03-20,843.1488424384023,854.4727359511517,815.746953086772,831.9358503281815,12290374
2018-03-21,839.2140339155495,848.5618054817683,823.0914572671584,829.7646369721559,2361949
2018-03-22,839.777879572163,855.6805721268988,828.4386152946593,829.6468471980935,24527824
2018-03-23,850.9076978811455,858.1653176688664,827.0487127435835,838.54256326797,10248892
2018-03-26,817.7054072845473,836.6241648204152,803.1947819309221,824.923935778957,18442940
2018-03-27,826.5505600527626,838.6989467059219,818.9771741530685,830.15077443396,21176756
2018-03-28,836.9489414369347,845.9368926835184,830.4072132693593,832.721571341935,11714290
2018-03-29,838.964455146511,844.4821831037615,834.6833653579658,839.372326140353,8654295
2018-03-30,841.4515580235326,851.6516820767151,834.5750488630968,843.5167518952937,8539399
2018-04-02,871.3563288824388,883.7918512336586,859.1452052780066,875.0891639306165,19916180
2018-04-03,869.6829451587585,882.2291721442087,858.8270608759527,867.2430271846207,16383068
2018-04-04,862.8080731949751,879.0911251882602,845.1311298669417,860.8558219007076,2077332
2018-04-05,844.6592199708468,859.5184976200068,838.662108308468,853.3258231433226,4066462
2018-04-06,846.0099141538366,848.2534157298448,840.7450458640767,846.727774088038,6903158
2018-04-09,840.4865198458054,849.2524642597721,837.7437454019628,839.1404099994415,17593882
2018-04-10,856.4122095195672,866.1280050458996,841.7461945029263,854.6101715365868,9647213
2018-04-11,865.7374131716658,877.0009187829636,848.7262547453282,873.3325983251547,11174968
2018-04-12,872.6767991410726,886.1586324910501,858.0336103549433,866.3798277285796,19122400
2018-04-13,843.8885504471613,872.9591301070822,838.3433753084977,856.0826144546922,23656921
2018-04-16,858.892945725673,879.0140492468194,854.6137195115695,862.6498239534533,21671515
2018-04-17,863.2178311344487,867.3138124649834,842.0524016316177,856.0217871688451,24435115
2018-04-18,866.3198259208559,881.5946918093354,851.6694322672347,864.6624516280128,17142186
2018-04-19,861.5951564114812,880.2969689621879,852.7545245934364,867.8131478495053,24868254
2018-04-20,853.5662302791656,861.7801704207272,836.9614622930372,848.6030956616634,6362451
2018-04-23,870.5670219283817,880.3797129139795,865.6391198842496,868.8105230850787,11632843
2018-04-24,900.6699904949303,916.1096387344181,882.9171631770447,892.7359707073138,11159153
2018-04-25,891.3061168657623,900.3284199464205,880.8103335409592,885.0657346931675,24089219
2018-04-26,883.3579880987954,890.5051845905049,872.5535834446008,880.449653644187,8780231
2018-04-27,884.4394794856627,893.9296723340179,879.7419673024488,884.7532747001625,19979419
2018-04-30,879.9318159500912,900.4025604263873,867.8950409890376,889.7228027677835,9744200
2018-05-01,892.6082902575042,903.174308487703,888.856582470819,899.0454642898812,21598721
2018-05-02,924.4447699841165,943.4830122939394,910.778586465212,926.6938706615474,8758672
2018-05-03,927.5451786853542,940.35416208851,915.8899535432885,924.790248316705,13601022
2018-05-04,914.6472408023166,926.5670237337624,899.7033851700058,914.271259860586,17579337
2018-05-07,890.2107554063626,898.4932892238413,880.4495979548551,895.9037436913007,10945160
2018-05-08,873.4913045305182,897.6830258417883,861.3020207375453,886.6186415501096,6635073
2018-05-09,886.6100062678695,889.6346415650289,873.3705828183816,886.7100478597191,4282583
2018-05-10,905.2513065185846,913.3843159112113,903.7782049563347,911.1108612241384,2896317
2018-05-11,910.9501925882716,920.9878680577073,889.2430459458749,904.58350859421,12190866
2018-05-14,895.1927535322758,916.0210466308062,890.6802577644814,908.162782056486,17780970
2018-05-15,910.7959009583559,921.8961304888232,907.3021440952084,908.483959780917,10689097
2018-05-16,937.4774649740494,940.0041741056895,907.0689748119448,925.2235935593723,24482929
2018-05-17,951.4630902648221,969.6773168627077,945.0707053468677,960.8483902117352,16194998
2018-05-18,952.9624341114894,957.8948390353976,938.4824789761902,953.7736331577497,19883547
2018-05-21,935.7317669830486,966.058362034715,917.7369607679881,947.3436808081248,10135397
2018-05-22,966.3797821292732,977.6495620920655,950.8645348226983,962.7497751461864,13340399
2018-05-23,974.6500729127789,988.3549203318316,971.0037699143272,973.1747881859516,2174811
2018-05-24,997.9352035209536,1007.9043201798652,978.1995746855243,1000.7162282173323,16858874
2018-05-25,1010.7296303663744,1013.5597131347491,1001.1626577639706,1010.0818541218005,17571187
2018-05-28,1017.2038180188936,1037.0815536197317,994.7157951909676,1005.2441869157713,8920881
2018-05-29,1005.5080247830858,1021.2875375192122,1002.0835652213017,1014.753618453328,22138560
2018-05-30,1017.4535680533227,1041.5825740194878,998.7283857313267,1032.23838517723,21759618
2018-05-31,1056.9060150700627,1071.0129777537977,1038.1894648237883,1045.561726235124,21235022
2018-06-01,1056.5836352212161,1058.1360193072544,1046.6837094739412,1054.1448579454473,24643635
2018-06-04,1084.2031906749,1101.978619022601,1063.8342071077952,1071.643789447179,15543817
2018-06-05,1094.2560590611836,1106.5062398966238,1088.796279307648,1091.0828010837836,13156500
2018-06-06,1124.727115927867,1131.797292917651,1109.498107727744,1114.3581993166993,16960420
2018-06-07,1123.4948819470019,1128.3140015603196,1101.9209510272647,1125.8702419694891,7533198
2018-06-08,1132.1466690444597,1136.7742844697875,1111.3069659243024,1123.7234650118137,7642957
2018-06-11,1140.8340128724894,1161.3754631935599,1112.8536606213163,1126.8706832720734,19352823
2018-06-12,1150.4242855638615,1166.5698694757434,1131.746270006968,1147.9404994339839,12139272
2018-06-13,1123.6972860077585,1141.0839756190223,1110.8594914970977,1134.5623606012664,21291947
2018-06-14,1133.5996949606147,1144.081662057096,1119.2026268673192,1141.5173409117099,11525030
2018-06-15,1125.2018291882084,1151.501922128283,1111.9405876087517,1135.4672051893774,12656132
2018-06-18,1128.0061093997458,1150.1364934550866,1126.4336411868169,1136.638067568913,6249112
2018-06-19,1152.3854913035993,1169.185047846045,1131.2784292064248,1159.1171062283618,19700663
2018-06-20,1165.0590108649571,1174.2730169871406,1160.2533701061104,1163.1351694729915,9551209
2018-06-21,1167.7175959766835,1173.695692628826,1151.9771500116394,1164.6432303093154,4664056
2018-06-22,1139.0686021537736,1157.2513487565182,1129.786449056721,1141.585807515699,18589401
2018-06-25,1159.0489474313285,1181.5839797412348,1150.1676024138833,1155.0494461969781,23730623
2018-06-26,1152.2778355043638,1171.9887810057387,1137.123996415418,1166.925968054035,18819567
2018-06-27,1190.5839620820973,1220.3735479479756,1176.5088978337233,1205.4914953169775,16346888
2018-06-28,1188.8288964075334,1211.5267323323662,1174.3024191357792,1200.649429543975,19005193
2018-06-29,1205.9703332268543,1217.4114771456918,1189.7920480860266,1205.3166599401127,18472559
2018-07-02,1200.161943945267,1217.604688475151,1197.2636213934372,1210.548644566484,9495001
2018-07-03,1231.8574408651689,1260.5975550285652,1226.621637681877,1239.9187326984934,14491994
2018-07-04,1235.1852593833073,1251.5515842935738,1213.039622629923,1238.8903032018766,22417595
2018-07-05,1256.465297688794,1270.694404307597,1222.4797030992977,1244.8187933237198,5791838
2018-07-06,1238.5854585216086,1265.4515374694806,1223.882855576767,1256.9164995950798,17879826
2018-07-09,1266.840778220165,1272.4837441829031,1238.3292384052666,1261.1889307828899,5951210
2018-07-10,1259.8506895376458,1263.166991201683,1243.174717132032,1253.500087146352,7489189
2018-07-11,1269.1719517449435,1287.6615833901444,1236.1777813070878,1257.9015645438237,21157637
2018-07-12,1295.517767085026,1301.6435598224286,1266.0292089558347,1278.9141513509378,8735068
2018-07-13,1241.8504929321011,1277.7693762241156,1217.1838388736237,1259.9891256968226,17904558
2018-07-16,1250.1374068821626,1273.891261413628,1232.6546485671454,1263.2582243243285,23385132
2018-07-17,1265.2397872542467,1276.5000686357475,1241.8276105442644,1250.7496785965347,12840565
2018-07-18,1272.335369351295,1286.5508153827602,1258.589999376378,1273.920691209227,4878596
2018-07-19,1247.9923357319083,1257.9593786662451,1243.8189008868317,1245.5787539052078,21391309
2018-07-20,1241.927861850859,1245.544082022969,1231.6912326000095,1235.8833834867269,19389620
2018-07-23,1250.298474140624,1258.9042840270117,1227.2297957796043,1243.6177618435106,10507841
2018-07-24,1290.0631529703574,1307.6221417230677,1249.196955697788,1273.5676348408463,18605227
2018-07-25,1292.0553413915593,1309.6917722834785,1268.0685798832092,1273.0757143544774,10402477
2018-07-26,1271.580728390557,1279.7674980675304,1259.8436462457662,1263.237394272277,15042322
2018-07-27,1291.3444776487074,1312.3015892189026,1285.6521284970129,1299.6405560280955,19363671
2018-07-30,1286.6854141400365,1292.7013083612633,1249.8407996048822,1272.1918765016117,18440147
2018-07-31,1214.3484327489696,1237.1470163423796,1213.085981004301,1230.9956454872813,3292334
2018-08-01,1229.8564255559013,1241.6418677301938,1211.3017049068403,1239.8590809540808,22097843
2018-08-02,1245.9444729493036,1268.4190491646373,1223.5826188438855,1231.265849064729,18397335
2018-08-03,1204.270232017271,1219.2133465616132,1200.9616954298128,1213.1434721990097,12737296
2018-08-06,1216.4805931301673,1233.2916556042937,1197.5984484796131,1226.7614282827985,23392959
2018-08-07,1218.6090519049249,1239.7605726693519,1215.266300694618,1231.9837648174032,10811638
2018-08-08,1235.4671767479936,1239.6934052467582,1205.0402419584493,1222.2989193490725,12611422
2018-08-09,1199.5606750160557,1215.3300933886449,1197.821439171106,1199.5585784566824,12922161
2018-08-10,1222.3567508483675,1225.3242860250266,1198.1553406812156,1215.976768690894,17281146
2018-08-13,1218.9485741831302,1232.9270171683793,1216.6511982435775,1228.5657976627065,9305023
2018-08-14,1236.9774231386257,1253.3678413317298,1204.174540475393,1227.4752760284089,21998619
2018-08-15,1272.0577457926395,1281.539094079691,1253.9778194572873,1262.2122800407442,16437434
2018-08-16,1235.7229090004532,1260.6679011566005,1223.5017472665595,1242.7094954176475,21454852
2018-08-17,1211.7626846827627,1229.1017148324788,1198.5298295776367,1215.0183518837962,10278453
2018-08-20,1192.658675505885,1210.1928280969494,1173.869998219413,1203.1371478540932,12409387
2018-08-21,1220.235943528639,1236.5452889787305,1195.103900071673,1203.0363366973058,19384828
2018-08-22,1213.426641266103,1217.320769952932,1188.366365368386,1208.149351494631,15001189
2018-08-23,1220.204779066185,1233.8610635917755,1193.0645404533166,1204.502503302684,7908187
2018-08-24,1204.439519343062,1222.8607726603425,1186.1460846995858,1211.585978900706,11911480
2018-08-27,1199.6275661000275,1206.9328158155054,1187.3751123918346,1189.5677162121874,8639150
2018-08-28,1225.7421619098757,1241.0346375147235,1192.383946072072,1216.043293284146,2866763
2018-08-29,1222.2618548005732,1243.7190750971274,1195.5807086065433,1215.2744284173216,13698040
2018-08-30,1253.6419833626576,1278.6887338570443,1217.3356206018655,1236.3709088709668,10539032
2018-08-31,1239.4979476899912,1259.0711812852426,1224.459476920821,1243.468766136201,16878251
2018-09-03,1238.8558314245806,1263.619746126503,1219.5567799245907,1252.7342228236312,6762347
2018-09-04,1270.7045588030348,1277.4125254513092,1250.7105561919245,1264.1923679222057,24910824
2018-09-05,1282.2011027004896,1289.7466327003156,1269.0815444379637,1273.440729512369,7865522
2018-09-06,1289.3787559793266,1302.4139169375278,1278.1572738424088,1286.4818340530753,21208500
2018-09-07,1301.355094692104,1323.3773823073714,1289.6679858821067,1312.902681924023,2824353
2018-09-10,1317.7367502927193,1341.9336596518797,1293.4374832394085,1317.5606210945161,23423739
2018-09-11,1324.8565427999947,1343.0192176748596,1315.8287716675657,1332.363488935273,22397036
2018-09-12,1328.4724330270292,1342.1475301095923,1306.1034433606997,1331.3694985877958,9124556
2018-09-13,1366.85720414782,1378.1845626678023,1354.0432795696934,1360.9282423125578,9657351
2018-09-14,1357.8529990366872,1380.7949900080698,1327.3823931661518,1347.9369784566163,9655628
2018-09-17,1374.0317119135902,1403.671674139119,1357.4388030597154,1385.1590537264624,2308293
2018-09-18,1381.2215982303428,1402.7045987280706,1362.7946295123118,1385.1557719249865,9093727
2018-09-19,1346.8668674421358,1366.2259349150465,1341.9069822257961,1356.2591695227609,16031723
2018-09-20,1347.3861382540235,1382.1684024724022,1323.6779962302658,1359.679066835161,16504070
2018-09-21,1358.0530159065922,1360.4009719172016,1334.1449061384362,1346.6046990437324,17330393
2018-09-24,1381.1443240368083,1405.3767032281246,1340.7877516801461,1364.3928801624938,13822670
2018-09-25,1346.5921652354884,1366.3769448486114,1337.6927004002764,1351.854983228839,21373495
2018-09-26,1353.747156847236,1365.344376344125,1339.8516114601482,1343.618466754393,12796329
2018-09-27,1321.900662845127,1335.7094729085588,1291.0026452948225,1306.3423105377005,12702949
2018-09-28,1311.7439215398708,1329.6897525024729,1284.3376218025644,1298.2631126916435,17052399
2018-10-01,1239.9275711937003,1253.395038398085,1236.9778255269096,1251.839573768585,20005607
2018-10-02,1239.5880732915584,1261.3546018087445,1210.4965982359784,1222.8487939811978,14563983
2018-10-03,1232.9520851292623,1249.2723387205167,1219.7155681337576,1237.5305854354617,17152735
2018-10-04,1246.8176119650036,1262.2768304819363,1235.5816070302128,1252.8598797422796,6035876
2018-10-05,1245.045982986409,1266.1826038480974,1236.449394904337,1261.6071763155253,19824913
2018-10-08,1243.5489538169647,1255.6967911399145,1221.2033542167535,1244.0649799988487,17260673
2018-10-09,1229.3303924287552,1256.895340438147,1223.9226909988015,1243.9210785769808,13910262
2018-10-10,1235.2111903431353,1255.3900087916622,1220.7278395201308,1244.6002121094596,16789462
2018-10-11,1217.0011209141037,1240.724507099613,1194.334014631014,1223.721458168688,20146909
2018-10-12,1263.6517991236697,1275.0209173832118,1245.7132535576357,1252.0518024742917,24596798
2018-10-15,1283.5785926646276,1308.3092166664637,1252.9856178223663,1269.2805791158498,19196034
2018-10-16,1258.3338119998932,1281.5141441610606,1235.5667562012682,1265.8351644454838,11685933
2018-10-17,1280.7404083722442,1301.670371580726,1257.0212870761652,1267.1051611505245,4465254
2018-10-18,1285.4561367745307,1289.4124650294525,1267.6576528308378,1271.8260682188957,15942382
2018-10-19,1243.4326949867698,1254.062222360324,1229.7735916287486,1233.6381894090246,3034416
2018-10-22,1216.769582702722,1238.9051442124442,1214.5740509943134,1229.8044604431363,16046464
2018-10-23,1224.9159124066225,1239.394621061242,1213.6823082682665,1217.9617340673076,20156392
2018-10-24,1216.4196081255523,1237.5380597755477,1176.4344476440997,1200.393488445826,20636309
2018-10-25,1202.6020986869776,1205.5946851823362,1180.7721927418793,1196.0522601211858,6127196
2018-10-26,1222.8134000979624,1231.9455429411107,1217.3747039659281,1229.021796978675,12770829
2018-10-29,1241.594935683526,1262.8957836624488,1225.3817600905693,1241.5733577308924,19569263
2018-10-30,1237.0654950460187,1243.3054409851213,1221.1246748755373,1231.6808925023815,14357851
2018-10-31,1243.3926601681464,1260.4349877011973,1232.4578902554836,1242.9984901054668,2514004
2018-11-01,1255.357325202354,1284.203024743652,1238.9566852951848,1269.835239621489,7704415
2018-11-02,1280.946102889117,1309.8832178958423,1277.3402455253345,1288.2091272798166,21771893
2018-11-05,1301.8382432810497,1306.2341465304025,1276.6670234063322,1290.134298558098,18796408
2018-11-06,1292.2498332498542,1296.7286113835644,1264.110396240883,1278.3888492484837,20663554
2018-11-07,1278.4807162890095,1307.511982792522,1277.1418416364065,1292.5448960341669,20054256
2018-11-08,1318.6053539019251,1343.634058479427,1287.128759069015,1300.949385870651,7554973
2018-11-09,1312.424460755033,1330.9199982259067,1290.6245219020855,1319.1989715496331,19400737
2018-11-12,1339.0480410163616,1348.7051214559426,1318.8982883366932,1332.5592607456058,17780883
2018-11-13,1364.569352557187,1381.6634453919746,1348.1975278347045,1354.3376641586453,13897046
2018-11-14,1356.8571924503551,1382.2012812840485,1337.2333829614847,1344.2769286641344,2904600
2018-11-15,1389.9899772468339,1413.4830719114066,1364.7661488137123,1371.6476315472019,10083365
2018-11-16,1368.8104852762706,1403.9487765931838,1359.8481327786103,1376.5361755726951,19063318
2018-11-19,1435.4868291693763,1437.537857173406,1398.6677506564258,1420.2121722518273,7743809
2018-11-20,1390.8427338687673,1410.8045005096021,1385.8073235401127,1406.382405631901,6157752
2018-11-21,1452.729104361673,1471.0042730682799,1439.4806449705663,1443.847669319062,15733966
2018-11-22,1459.5190471579347,1483.7338581193715,1425.3654867054238,1449.0002732721882,7233643
2018-11-23,1443.365877363435,1452.631770298333,1410.555513952995,1435.711100457375,23402274
2018-11-26,1415.5546201921356,1434.0597496938465,1413.4829480828987,1426.1517231680614,12491593
2018-11-27,1436.0478228459156,1458.9564334521035,1415.1812958756582,1420.1544562180584,19817613
2018-11-28,1415.8358744711695,1433.0042487896062,1411.547996832037,1430.0422662761687,13950938
